instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
5291.0,13/08/2011,3.0,0.0,8.0,8.0,0.0,6.0,0.0,2.0,0.7,0.6515,0.65,0.22988,28,90,118
5292.0,13/08/2011,3.0,0.0,8.0,9.0,0.0,6.0,0.0,152.0,0.7,0.6667,0.74,0.22988,70,138,208
5293.0,13/08/2011,3.0,0.0,8.0,10.0,0.0,6.0,0.0,2.0,0.72,0.697,0.74,0.31345999999999996,97,163,260
5294.0,13/08/2011,3.0,0.0,8.0,11.0,0.0,6.0,0.0,2.0,0.74,0.697,0.7,0.2716,122,192,314
5295.0,13/08/2011,3.0,0.0,8.0,12.0,0.0,6.0,0.0,2.0,0.66,0.7121,0.89,0.22988,175,246,421
5296.0,13/08/2011,3.0,0.0,8.0,13.0,0.0,6.0,0.0,2.0,0.74,0.7121,0.74,0.45976,61,92,153
5297.0,13/08/2011,3.0,0.0,8.0,14.0,0.0,6.0,0.0,1.0,0.74,0.697,0.7,0.35517999999999994,113,146,259
5298.0,13/08/2011,3.0,0.0,8.0,15.0,0.0,6.0,0.0,3.0,0.68,0.6364,0.79,0.50148,150,208,358
5299.0,13/08/2011,3.0,0.0,8.0,16.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.74,0.39704,148,133,281
,13/08/2011,3.0,0.0,8.0,17.0,0.0,6.0,0.0,2.0,0.72,0.697,0.74,0.35517999999999994,97,172,269
5301.0,13/08/2011,3.0,0.0,8.0,18.0,0.0,6.0,0.0,1.0,0.7,0.6667,0.74,0.31345999999999996,123,169,292
5302.0,13/08/2011,3.0,0.0,8.0,19.0,0.0,6.0,0.0,2.0,0.68,0.6364,0.79,0.39704,67,170,237
5303.0,13/08/2011,3.0,0.0,8.0,20.0,0.0,6.0,0.0,2.0,0.68,0.6364,0.83,0.31345999999999996,78,105,183
5305.0,13/08/2011,3.0,0.0,8.0,22.0,0.0,6.0,0.0,2.0,0.68,0.6364,0.83,0.5433399999999999,36,118,154
5306.0,13/08/2011,3.0,0.0,8.0,23.0,0.0,6.0,0.0,2.0,0.66,0.6061,0.83,0.45976,25,95,120
5307.0,14/08/2011,3.0,0.0,8.0,,0.0,0.0,0.0,3.0,0.66,0.6061,0.83,0.41789999999999994,19,71,90
5308.0,14/08/2011,3.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.64,0.5758,0.89,0.31345999999999996,16,57,73
5309.0,14/08/2011,3.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,0.64,0.5758,0.89,0.31345999999999996,13,49,62
5310.0,14/08/2011,3.0,0.0,8.0,3.0,0.0,0.0,0.0,2.0,0.64,0.5606,0.94,0.35517999999999994,5,22,27
5311.0,14/08/2011,3.0,0.0,8.0,4.0,0.0,0.0,0.0,3.0,0.64,0.5606,0.94,0.2716,1,2,3
5312.0,14/08/2011,3.0,0.0,8.0,5.0,0.0,0.0,0.0,2.0,0.64,0.5606,0.94,0.22988,1,9,10
5313.0,14/08/2011,3.0,0.0,8.0,6.0,0.0,6.0,0.0,2.0,0.64,0.5606,0.94,0.14629999999999999,2,4,6
5314.0,14/08/2011,3.0,0.0,8.0,7.0,0.0,0.0,0.0,2.0,0.66,0.5909,0.89,0.2716,4,20,24
5315.0,14/08/2011,3.0,0.0,8.0,8.0,0.0,0.0,0.0,2.0,0.66,0.5909,0.89,0.39704,20,21,41
5316.0,14/08/2011,3.0,0.0,8.0,9.0,0.0,0.0,0.0,3.0,0.66,0.5909,0.89,0.39704,27,76,103
5317.0,14/08/2011,3.0,0.0,8.0,10.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.79,0.31345999999999996,67,116,183
5318.0,14/08/2011,3.0,0.0,8.0,11.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.79,0.2716,81,117,198
5319.0,14/08/2011,3.0,0.0,8.0,12.0,0.0,0.0,0.0,2.0,0.7,0.6667,0.79,0.31345999999999996,98,183,281
5320.0,14/08/2011,3.0,0.0,8.0,13.0,0.0,0.0,0.0,1.0,0.72,0.697,0.74,0.35517999999999994,144,233,377
5321.0,14/08/2011,3.0,0.0,8.0,14.0,0.0,0.0,0.0,1.0,0.74,0.697,0.7,0.2716,126,244,370
5322.0,14/08/2011,3.0,0.0,8.0,15.0,0.0,0.0,0.0,1.0,0.74,0.697,0.66,0.2716,128,203,331
5323.0,14/08/2011,3.0,0.0,8.0,16.0,0.0,0.0,0.0,1.0,0.74,0.697,0.66,0.22988,116,176,292
5324.0,14/08/2011,3.0,0.0,8.0,17.0,0.0,0.0,0.0,1.0,0.76,0.7121,0.62,0.18802,133,196,329
5325.0,14/08/2011,3.0,0.0,8.0,18.0,0.0,0.0,0.0,1.0,0.74,0.697,0.66,0.22988,125,222,347
5326.0,14/08/2011,3.0,0.0,8.0,19.0,0.0,0.0,0.0,1.0,0.72,0.697,0.74,0.31345999999999996,75,184,259
5327.0,14/08/2011,3.0,0.0,8.0,20.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.84,0.22988,67,126,193
5328.0,14/08/2011,3.0,0.0,8.0,21.0,0.0,0.0,0.0,3.0,0.6,0.5455,0.88,0.6895,51,104,155
5329.0,14/08/2011,3.0,0.0,8.0,22.0,0.0,0.0,0.0,3.0,0.6,0.5455,0.88,0.6895,14,25,39
5330.0,14/08/2011,3.0,0.0,8.0,23.0,0.0,0.0,0.0,3.0,0.6,0.5606,0.83,0.0,5,22,27
5331.0,15/08/2011,3.0,0.0,8.0,0.0,0.0,1.0,1.0,3.0,0.6,0.5455,0.88,0.12544,7,18,25
5332.0,15/08/2011,3.0,0.0,8.0,1.0,0.0,1.0,1.0,2.0,0.6,0.5455,0.88,0.18802,1,9,10
5333.0,15/08/2011,3.0,0.0,8.0,2.0,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.0,0,3,3
5334.0,15/08/2011,3.0,0.0,8.0,3.0,0.0,0.0,1.0,1.0,0.6,0.5606,0.83,0.2716,1,6,7
5335.0,15/08/2011,3.0,0.0,8.0,4.0,0.0,1.0,1.0,1.0,0.6,0.5606,0.83,0.18802,1,4,5
5336.0,15/08/2011,3.0,0.0,8.0,5.0,0.0,1.0,1.0,2.0,0.6,0.5455,0.88,0.2716,3,14,17
5337.0,15/08/2011,3.0,0.0,8.0,6.0,0.0,1.0,1.0,1.0,0.6,0.5455,0.88,0.35517999999999994,3,87,90
5338.0,15/08/2011,3.0,0.0,8.0,7.0,0.0,1.0,1.0,1.0,0.6,0.5455,0.88,0.35517999999999994,10,248,258
5339.0,15/08/2011,3.0,0.0,8.0,8.0,0.0,1.0,1.0,,0.64,0.5909,0.78,0.45976,29,326,355
5340.0,15/08/2011,3.0,0.0,8.0,9.0,0.0,1.0,1.0,1.0,0.64,0.5909,0.78,0.45976,52,170,222
5342.0,15/08/2011,3.0,0.0,8.0,11.0,0.0,1.0,1.0,,0.72,0.6818,0.62,0.39704,41,112,153
5343.0,15/08/2011,3.0,0.0,8.0,12.0,0.0,1.0,1.0,1.0,0.74,0.6818,0.58,0.39704,62,116,178
5344.0,15/08/2011,3.0,0.0,8.0,13.0,0.0,1.0,1.0,1.0,0.78,0.7121,0.52,0.39704,53,140,193
5345.0,15/08/2011,3.0,0.0,8.0,14.0,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.12544,56,95,151
,15/08/2011,3.0,0.0,8.0,15.0,0.0,1.0,1.0,3.0,0.74,0.6818,0.55,0.41789999999999994,49,133,182
5347.0,15/08/2011,3.0,0.0,8.0,16.0,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.45976,58,225,283
5348.0,,3.0,0.0,8.0,17.0,0.0,1.0,1.0,1.0,0.74,0.6667,0.51,0.39704,59,471,530
5349.0,15/08/2011,3.0,0.0,8.0,18.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.2716,70,413,483
5350.0,15/08/2011,3.0,0.0,8.0,19.0,0.0,1.0,1.0,,0.7,0.6515,0.65,0.0,54,343,397
5351.0,15/08/2011,3.0,0.0,8.0,20.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.18802,45,240,285
5352.0,15/08/2011,3.0,0.0,8.0,21.0,,1.0,1.0,1.0,0.66,0.6212,0.65,0.2716,34,150,184
5353.0,15/08/2011,3.0,0.0,8.0,22.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.69,0.35517999999999994,22,76,98
5354.0,15/08/2011,3.0,0.0,8.0,23.0,,1.0,1.0,1.0,0.64,0.6061,0.69,0.31345999999999996,11,77,88
5355.0,16/08/2011,3.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.69,0.14629999999999999,8,23,31
5356.0,16/08/2011,3.0,0.0,8.0,1.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.69,0.22988,4,12,16
5357.0,16/08/2011,3.0,0.0,8.0,2.0,0.0,2.0,1.0,1.0,0.62,0.5909,0.73,0.31345999999999996,1,3,4
5358.0,16/08/2011,3.0,0.0,8.0,3.0,0.0,2.0,1.0,1.0,0.62,0.5909,0.73,0.31345999999999996,1,5,6
5359.0,16/08/2011,3.0,0.0,8.0,4.0,0.0,2.0,1.0,1.0,0.62,0.6061,0.69,0.41789999999999994,0,5,5
5360.0,16/08/2011,3.0,0.0,8.0,5.0,0.0,2.0,1.0,1.0,0.62,0.5909,0.73,0.39704,1,29,30
5361.0,16/08/2011,3.0,0.0,8.0,6.0,0.0,2.0,1.0,1.0,0.62,0.5909,0.73,0.45976,4,115,119
5362.0,16/08/2011,3.0,0.0,8.0,7.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.69,0.35517999999999994,18,328,346
5363.0,16/08/2011,3.0,0.0,8.0,8.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.58,0.6269199999999999,24,417,441
5364.0,16/08/2011,3.0,0.0,8.0,9.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.61,0.39704,27,171,198
5365.0,16/08/2011,3.0,0.0,8.0,10.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.58,0.5433399999999999,28,83,111
5366.0,16/08/2011,3.0,0.0,8.0,11.0,0.0,2.0,1.0,1.0,0.74,0.6667,0.51,0.31345999999999996,40,110,150
5367.0,16/08/2011,3.0,0.0,8.0,12.0,0.0,2.0,1.0,1.0,0.76,0.6818,0.48,0.45976,42,120,162
5368.0,16/08/2011,3.0,0.0,8.0,13.0,0.0,2.0,1.0,1.0,0.76,0.6818,0.48,0.41789999999999994,45,147,192
5369.0,16/08/2011,3.0,0.0,8.0,14.0,0.0,2.0,1.0,1.0,0.76,0.6818,0.45,0.5850599999999999,65,117,182
5370.0,16/08/2011,3.0,0.0,8.0,15.0,0.0,2.0,1.0,1.0,0.8,0.7121,0.41,0.41789999999999994,36,123,159
5371.0,16/08/2011,3.0,0.0,8.0,16.0,0.0,2.0,1.0,1.0,0.8,0.7121,0.41,0.31345999999999996,55,248,303
5372.0,16/08/2011,3.0,0.0,8.0,17.0,0.0,2.0,1.0,1.0,0.76,0.6818,0.45,0.45976,75,525,600
5373.0,16/08/2011,3.0,0.0,8.0,18.0,0.0,2.0,1.0,1.0,0.76,0.6818,0.45,0.31345999999999996,54,516,570
5374.0,16/08/2011,3.0,0.0,8.0,19.0,0.0,2.0,1.0,1.0,0.74,0.6667,0.48,0.2716,56,320,376
5375.0,16/08/2011,3.0,0.0,8.0,20.0,,2.0,1.0,1.0,0.74,0.6667,0.51,0.0,48,232,280
5376.0,16/08/2011,3.0,0.0,8.0,21.0,0.0,2.0,1.0,106.0,0.72,0.6667,0.54,0.0,38,177,215
5377.0,16/08/2011,3.0,0.0,8.0,22.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.61,0.0,31,121,152
5378.0,16/08/2011,3.0,0.0,8.0,23.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.65,0.18802,20,57,77
5379.0,17/08/2011,3.0,0.0,8.0,0.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.69,0.12544,8,16,24
5380.0,17/08/2011,3.0,0.0,8.0,1.0,0.0,3.0,1.0,1.0,0.64,0.6061,0.73,0.22988,2,12,14
5381.0,17/08/2011,3.0,0.0,8.0,2.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.69,0.0,0,6,6
5382.0,17/08/2011,3.0,0.0,8.0,3.0,0.0,3.0,1.0,1.0,0.64,0.5909,0.78,0.0,1,4,5
5383.0,17/08/2011,3.0,0.0,8.0,4.0,0.0,3.0,1.0,1.0,0.64,0.6061,0.73,0.0,0,5,5
5384.0,17/08/2011,3.0,0.0,8.0,5.0,0.0,3.0,1.0,1.0,0.64,0.6061,0.73,0.0,0,28,28
5385.0,17/08/2011,3.0,0.0,8.0,6.0,0.0,3.0,1.0,1.0,0.62,0.5909,0.78,0.0,4,101,105
5386.0,17/08/2011,3.0,0.0,8.0,7.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.65,0.12544,12,296,308
5387.0,17/08/2011,3.0,0.0,8.0,8.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.54,0.22988,35,452,487
5388.0,17/08/2011,3.0,0.0,8.0,9.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.48,0.12544,31,178,209
5389.0,17/08/2011,3.0,0.0,8.0,10.0,0.0,3.0,1.0,1.0,0.76,0.6818,0.43,0.12544,27,91,118
5390.0,17/08/2011,3.0,0.0,8.0,11.0,0.0,3.0,1.0,1.0,0.78,0.697,0.43,0.14629999999999999,20,108,128
5391.0,17/08/2011,3.0,0.0,8.0,12.0,0.0,3.0,1.0,1.0,0.8,0.7273,0.43,0.39704,26,163,189
5392.0,17/08/2011,3.0,0.0,8.0,13.0,0.0,3.0,1.0,1.0,0.8,0.7121,0.41,0.2716,38,138,176
5393.0,17/08/2011,3.0,0.0,8.0,14.0,0.0,3.0,1.0,1.0,0.82,0.7273,0.36,0.22988,54,138,192
5394.0,17/08/2011,3.0,0.0,8.0,15.0,0.0,3.0,1.0,1.0,0.8,0.7273,0.43,0.18802,42,117,159
5395.0,17/08/2011,3.0,0.0,8.0,16.0,0.0,3.0,1.0,1.0,0.82,0.7424,0.43,0.31345999999999996,62,238,300
5396.0,17/08/2011,3.0,0.0,8.0,17.0,0.0,3.0,1.0,1.0,0.8,0.7424,0.49,0.31345999999999996,46,506,552
5397.0,17/08/2011,3.0,0.0,8.0,18.0,0.0,3.0,1.0,1.0,0.76,0.697,0.55,0.35517999999999994,86,470,556
5398.0,17/08/2011,3.0,0.0,8.0,19.0,0.0,3.0,1.0,1.0,0.76,0.697,0.55,0.31345999999999996,50,297,347
5399.0,17/08/2011,3.0,0.0,8.0,20.0,0.0,3.0,1.0,1.0,0.74,0.6818,0.58,0.35517999999999994,37,243,280
5400.0,17/08/2011,3.0,0.0,8.0,21.0,0.0,3.0,1.0,1.0,0.72,0.6818,0.62,0.31345999999999996,38,192,230
5401.0,17/08/2011,3.0,0.0,8.0,22.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.65,0.39704,29,142,171
5402.0,17/08/2011,3.0,0.0,8.0,23.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.65,0.39704,20,85,105
5403.0,18/08/2011,3.0,0.0,8.0,0.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.65,0.18802,18,38,56
5404.0,18/08/2011,3.0,0.0,8.0,1.0,0.0,4.0,1.0,2.0,0.66,0.6212,0.65,0.22988,13,11,24
5405.0,18/08/2011,3.0,0.0,8.0,2.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.65,0.31345999999999996,2,4,6
5406.0,18/08/2011,3.0,0.0,8.0,3.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.69,0.39704,0,6,6
5407.0,18/08/2011,3.0,0.0,8.0,4.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.73,0.31345999999999996,0,9,9
5408.0,18/08/2011,3.0,0.0,8.0,5.0,0.0,4.0,1.0,,0.64,0.5909,0.78,0.39704,0,27,27
5409.0,18/08/2011,3.0,0.0,8.0,6.0,0.0,4.0,1.0,2.0,0.64,0.5909,0.78,0.35517999999999994,6,97,103
5410.0,18/08/2011,3.0,0.0,8.0,7.0,0.0,4.0,1.0,1.0,0.64,0.5909,0.78,0.41789999999999994,19,289,308
5411.0,18/08/2011,3.0,0.0,8.0,8.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.74,0.39704,27,393,420
5412.0,18/08/2011,3.0,0.0,8.0,9.0,0.0,4.0,1.0,1.0,0.72,0.6818,0.66,0.35517999999999994,42,186,228
5413.0,18/08/2011,3.0,0.0,8.0,10.0,0.0,4.0,1.0,1.0,0.74,0.697,0.66,0.35517999999999994,37,92,129
5414.0,18/08/2011,3.0,0.0,8.0,11.0,0.0,4.0,1.0,1.0,0.76,0.7121,0.58,0.35517999999999994,44,97,141
5415.0,18/08/2011,3.0,0.0,8.0,12.0,0.0,4.0,1.0,1.0,0.8,0.7424,0.52,0.39704,34,139,173
5416.0,18/08/2011,3.0,0.0,8.0,13.0,0.0,4.0,1.0,1.0,0.8,0.7424,0.52,0.50148,33,154,187
5417.0,18/08/2011,3.0,0.0,8.0,14.0,0.0,4.0,1.0,1.0,0.82,0.7576,0.46,0.45976,67,115,182
5418.0,18/08/2011,3.0,0.0,8.0,15.0,0.0,4.0,1.0,1.0,0.8,0.7273,0.46,0.50148,56,118,174
5419.0,18/08/2011,3.0,0.0,8.0,16.0,0.0,4.0,1.0,1.0,0.8,0.7273,0.46,0.50148,49,196,245
5420.0,18/08/2011,3.0,0.0,8.0,17.0,0.0,4.0,1.0,3.0,0.8,0.7273,0.46,0.41789999999999994,44,365,409
5421.0,18/08/2011,3.0,0.0,8.0,18.0,0.0,4.0,1.0,3.0,0.76,0.697,0.83,0.35517999999999994,48,226,274
5422.0,18/08/2011,3.0,0.0,8.0,19.0,0.0,4.0,1.0,1.0,0.66,0.6061,0.83,0.14629999999999999,26,115,141
5423.0,18/08/2011,3.0,0.0,8.0,20.0,0.0,4.0,1.0,1.0,0.66,0.6061,0.83,0.14629999999999999,24,141,165
5424.0,18/08/2011,3.0,0.0,8.0,21.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.79,0.0,12,137,149
5425.0,18/08/2011,3.0,0.0,8.0,22.0,0.0,4.0,1.0,2.0,0.7,0.6667,0.74,0.14629999999999999,18,117,135
5426.0,18/08/2011,3.0,0.0,8.0,23.0,0.0,4.0,1.0,2.0,0.7,0.6667,0.74,0.18802,20,94,114
5427.0,19/08/2011,3.0,0.0,8.0,0.0,0.0,5.0,1.0,3.0,0.68,0.6364,0.69,0.2716,9,53,62
5428.0,19/08/2011,3.0,0.0,8.0,1.0,0.0,5.0,1.0,3.0,0.64,0.5758,0.89,0.0,1,19,20
5429.0,19/08/2011,3.0,0.0,8.0,2.0,0.0,5.0,1.0,3.0,0.64,0.5758,0.83,0.0,0,8,8
5430.0,19/08/2011,3.0,0.0,8.0,3.0,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0,2,1,3
5431.0,19/08/2011,3.0,0.0,8.0,4.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.83,0.0,1,7,8
5432.0,19/08/2011,3.0,0.0,8.0,5.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.83,0.0,1,16,17
5433.0,19/08/2011,3.0,0.0,8.0,6.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.83,0.0,2,91,93
5434.0,19/08/2011,3.0,0.0,8.0,7.0,0.0,5.0,1.0,2.0,0.66,0.6061,0.83,0.12544,12,251,263
5435.0,19/08/2011,3.0,0.0,8.0,8.0,0.0,5.0,1.0,2.0,0.66,0.6061,0.83,0.0,30,368,398
5436.0,19/08/2011,3.0,0.0,8.0,9.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.18802,31,187,218
5437.0,19/08/2011,3.0,0.0,8.0,10.0,0.0,5.0,1.0,1.0,0.72,0.6818,0.62,0.12544,57,108,165
5438.0,19/08/2011,3.0,0.0,8.0,11.0,0.0,5.0,1.0,2.0,0.72,0.6818,0.66,0.12544,45,120,165
5439.0,19/08/2011,3.0,0.0,8.0,12.0,0.0,5.0,1.0,2.0,0.74,0.6818,0.62,0.12544,54,168,222
5440.0,19/08/2011,3.0,0.0,8.0,13.0,0.0,5.0,1.0,2.0,0.76,0.7121,0.62,0.2716,63,169,232
5441.0,19/08/2011,3.0,0.0,8.0,14.0,0.0,5.0,1.0,1.0,0.78,0.7273,0.55,0.2716,78,142,220
5442.0,19/08/2011,3.0,0.0,8.0,15.0,0.0,5.0,1.0,1.0,0.8,0.7424,0.49,0.14629999999999999,66,156,222
5877.0,19/08/2011,3.0,0.0,8.0,16.0,0.0,5.0,1.0,1.0,0.8,0.7424,0.49,0.0,66,261,327
5444.0,19/08/2011,3.0,0.0,8.0,17.0,0.0,5.0,1.0,1.0,0.76,0.7121,0.58,0.7313599999999999,85,442,527
5445.0,19/08/2011,3.0,0.0,8.0,18.0,0.0,5.0,1.0,1.0,0.76,0.7121,0.58,0.7313599999999999,88,337,425
5446.0,19/08/2011,3.0,0.0,8.0,19.0,0.0,5.0,1.0,3.0,0.62,0.5909,0.73,0.6477799999999999,33,132,165
5447.0,19/08/2011,3.0,0.0,8.0,20.0,0.0,5.0,1.0,3.0,0.62,0.5758,0.83,0.41789999999999994,12,46,58
5448.0,19/08/2011,3.0,0.0,8.0,21.0,0.0,5.0,1.0,1.0,0.62,0.5758,0.83,0.18802,18,89,107
5449.0,19/08/2011,3.0,0.0,8.0,22.0,0.0,5.0,1.0,1.0,0.6,0.5455,0.88,0.18802,25,97,122
5450.0,19/08/2011,3.0,0.0,8.0,23.0,0.0,5.0,1.0,2.0,0.6,0.5455,0.88,0.12544,18,88,106
5451.0,20/08/2011,3.0,0.0,8.0,0.0,0.0,6.0,0.0,1.0,0.6,0.5455,0.88,0.0,21,107,128
5452.0,20/08/2011,3.0,0.0,8.0,1.0,0.0,6.0,0.0,1.0,0.62,0.5909,0.83,0.0,12,35,47
5453.0,20/08/2011,3.0,0.0,8.0,2.0,0.0,6.0,0.0,1.0,0.62,0.5909,0.78,0.0,10,59,69
5454.0,20/08/2011,3.0,0.0,8.0,3.0,0.0,6.0,0.0,1.0,0.62,0.5909,0.78,0.0,9,42,51
5455.0,20/08/2011,3.0,0.0,8.0,4.0,0.0,6.0,0.0,2.0,0.6,0.5455,0.88,0.0,1,6,7
5456.0,20/08/2011,3.0,0.0,8.0,5.0,0.0,6.0,0.0,1.0,0.6,0.5606,0.83,0.0,0,8,8
5457.0,20/08/2011,3.0,0.0,8.0,6.0,0.0,6.0,0.0,2.0,0.6,0.5606,0.83,0.18802,6,18,24
5458.0,20/08/2011,3.0,0.0,8.0,7.0,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.0,8,36,44
5459.0,20/08/2011,3.0,0.0,8.0,8.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.69,0.0,27,106,133
5460.0,20/08/2011,3.0,0.0,8.0,9.0,0.0,6.0,0.0,1.0,0.7,0.6515,0.65,0.0,51,139,190
5461.0,20/08/2011,3.0,0.0,8.0,10.0,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.14629999999999999,114,192,306
5462.0,20/08/2011,3.0,0.0,8.0,11.0,0.0,6.0,0.0,1.0,0.72,0.6667,0.58,0.0,115,223,338
5463.0,20/08/2011,3.0,0.0,8.0,12.0,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.18802,156,253,409
5464.0,20/08/2011,3.0,0.0,8.0,13.0,0.0,6.0,0.0,1.0,0.76,0.697,0.55,0.18802,158,220,378
5465.0,20/08/2011,3.0,0.0,8.0,14.0,0.0,6.0,0.0,1.0,0.8,0.7424,0.49,0.2716,147,228,375
5466.0,20/08/2011,3.0,0.0,8.0,15.0,0.0,6.0,0.0,1.0,0.8,0.7273,0.43,0.2716,175,215,390
5467.0,20/08/2011,3.0,0.0,8.0,16.0,0.0,6.0,0.0,57.0,0.8,0.7273,0.46,0.2716,151,222,373
5468.0,20/08/2011,3.0,0.0,8.0,17.0,0.0,6.0,0.0,1.0,0.8,0.7424,0.49,0.2716,180,203,383
5469.0,20/08/2011,3.0,0.0,8.0,18.0,0.0,6.0,0.0,1.0,0.76,0.7121,0.58,0.35517999999999994,169,225,394
5470.0,20/08/2011,3.0,0.0,8.0,19.0,0.0,6.0,0.0,1.0,0.74,0.6818,0.62,0.2716,109,182,291
5471.0,20/08/2011,3.0,0.0,8.0,20.0,0.0,6.0,0.0,1.0,0.74,0.6818,0.62,0.31345999999999996,78,170,248
5472.0,20/08/2011,3.0,0.0,8.0,21.0,0.0,6.0,0.0,,0.72,0.6818,0.7,0.31345999999999996,81,144,225
5473.0,20/08/2011,3.0,0.0,8.0,22.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.74,0.2716,77,146,223
5474.0,20/08/2011,3.0,0.0,8.0,23.0,0.0,6.0,0.0,1.0,0.7,0.6667,0.74,0.18802,59,98,157
5475.0,21/08/2011,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.74,0.2716,6,68,74
5476.0,21/08/2011,3.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.31345999999999996,17,69,86
5477.0,21/08/2011,3.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.2716,13,51,64
5478.0,21/08/2011,3.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,0.66,0.6061,0.83,0.31345999999999996,25,26,51
5479.0,21/08/2011,3.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.83,0.31345999999999996,1,5,6
5480.0,21/08/2011,3.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.89,0.41789999999999994,0,8,8
5481.0,21/08/2011,3.0,0.0,8.0,6.0,0.0,0.0,0.0,,0.66,0.5909,0.89,0.39704,4,10,14
5482.0,21/08/2011,3.0,0.0,8.0,238.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.83,0.41789999999999994,12,19,31
5483.0,21/08/2011,3.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.79,0.31345999999999996,30,62,92
5484.0,21/08/2011,3.0,0.0,8.0,9.0,0.0,0.0,0.0,1.0,0.72,0.697,0.74,0.31345999999999996,80,151,231
5485.0,21/08/2011,3.0,0.0,8.0,10.0,0.0,6.0,0.0,1.0,0.74,0.7121,0.74,0.35517999999999994,97,177,274
5486.0,21/08/2011,3.0,0.0,8.0,11.0,0.0,0.0,0.0,1.0,0.8,0.7879,0.63,0.39704,132,181,313
5487.0,21/08/2011,3.0,0.0,8.0,12.0,0.0,0.0,0.0,1.0,0.82,0.803,0.59,0.39704,135,239,374
5489.0,21/08/2011,3.0,0.0,8.0,14.0,0.0,0.0,0.0,422.0,0.7,0.6667,0.79,0.5433399999999999,78,157,235
5490.0,21/08/2011,3.0,0.0,8.0,15.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.84,0.39704,17,51,68
5491.0,21/08/2011,3.0,0.0,8.0,16.0,0.0,0.0,0.0,1.0,0.72,0.697,0.79,0.22988,97,161,258
5492.0,21/08/2011,3.0,0.0,8.0,17.0,0.0,0.0,0.0,1.0,0.72,0.697,0.79,0.18802,91,179,270
5493.0,21/08/2011,3.0,0.0,8.0,18.0,,0.0,0.0,1.0,0.72,0.697,0.79,0.35517999999999994,96,215,311
5494.0,21/08/2011,3.0,0.0,8.0,19.0,0.0,0.0,0.0,1.0,0.72,0.6818,0.7,0.35517999999999994,81,201,282
5495.0,21/08/2011,3.0,0.0,8.0,20.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.79,0.35517999999999994,41,140,181
