yr,hr,holiday,workingday,temp,atemp,hum,windspeed,cnt,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3,weathersit_4
0,11.0,0,1.0,0.8291666666666666,0.7817999999999999,0.77,0.1578699894204772,0.3226047904191617,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1.0,0,1.0,0.3083333333333333,0.31210000000000004,0.59,0.298224991183731,0.029191616766467,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,12.0,0,1.0,0.4125,0.4333,0.85,0.1053250264488068,0.187874251497006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1.0,0,0.0,0.8291666666666666,0.7817999999999999,0.77,0.1578699894204772,0.1197604790419161,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,17.0,0,1.0,0.7458333333333333,0.7212,0.53,0.0,0.2252994011976048,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,17.0,0,1.0,0.3916666666666667,0.403,0.85,0.1578699894204772,0.061377245508982,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,14.0,0,1.0,0.6625000000000001,0.6303,0.52,0.2280474903021041,0.1773952095808383,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,10.0,0,1.0,0.5583333333333335,0.5545,0.92,0.1228400141060303,0.2245508982035928,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,2.0,0,1.0,0.6416666666666667,0.6152,1.0,0.298224991183731,0.0426646706586826,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,16.0,0,0.0,0.2875,0.2818,0.49,0.333372516750911,0.1669161676646706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,15.0,0,1.0,0.6833333333333332,0.6455,0.68,0.2280474903021041,0.2702095808383233,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,22.0,0,1.0,0.5791666666666667,0.5697,0.45999999999999996,0.298224991183731,0.3637724550898203,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,23.0,0,0.0,0.2458333333333333,0.2667,1.0,0.1930175149876572,0.0546407185628742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,21.0,0,0.0,0.8291666666666666,0.7969999999999999,0.89,0.1053250264488068,0.1706586826347305,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,23.0,0,1.0,0.6208333333333333,0.6,0.98,0.1578699894204772,0.1130239520958083,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,18.0,0,1.0,0.5583333333333335,0.5545,0.87,0.1053250264488068,0.1100299401197604,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
1,13.0,0,0.0,0.49583333333333346,0.5091,1.0,0.1578699894204772,0.2140718562874251,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0,13.0,0,1.0,0.8916666666666667,0.8423999999999999,0.67,0.0,0.0748502994011976,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,8.0,0,1.0,0.6,0.5848,0.87,0.1053250264488068,0.0351796407185628,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,3.0,0,1.0,0.7666666666666667,0.7212,0.84,0.0,0.0561377245508982,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,9.0,0,0.0,0.6,0.5848,1.0,0.1228400141060303,0.0074850299401197,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,22.0,0,0.0,0.9541666666666666,0.8423999999999999,0.54,0.1578699894204772,0.2851796407185629,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,,0,0.0,0.8291666666666666,0.7817999999999999,0.89,0.1930175149876572,0.2679640718562874,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,16.0,0,0.0,0.49583333333333346,0.5091,0.52,0.3508875044081345,0.2559880239520958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,18.0,0,1.0,0.6,0.5848,0.57,0.2631950158692841,0.0995508982035928,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,18.0,0,1.0,0.9541666666666666,0.903,0.68,0.3860350299753144,0.1220059880239521,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,20.0,0,0.0,0.5791666666666667,0.5697,0.51,0.333372516750911,0.2717065868263473,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,4.0,0,1.0,0.3291666666666666,0.3879,0.8,0.0,0.0097305389221556,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,13.0,0,1.0,0.8083333333333332,0.7515,0.73,0.2280474903021041,0.1264970059880239,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,23.0,0,1.0,0.725,0.6909,0.88,0.2631950158692841,0.1070359281437125,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,9.0,0,1.0,0.6416666666666667,0.6152,1.0,0.3860350299753144,0.0531437125748503,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,2.0,0,0.0,0.4541666666666667,0.4636,0.86,0.1228400141060303,0.1085329341317365,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,8.0,0,0.0,0.8291666666666666,0.7969999999999999,0.89,0.298224991183731,0.0134730538922155,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2.0,0,1.0,0.8083333333333332,0.7666999999999999,0.89,0.333372516750911,0.0778443113772455,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,7.0,0,0.0,0.5166666666666667,0.5242,1.0,0.1930175149876572,0.0097305389221556,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,4.0,0,1.0,0.2875,0.31210000000000004,0.9,0.1578699894204772,0.0014970059880239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,9.0,0,1.0,0.725,0.6455,1.0,0.1930175149876572,0.0411676646706586,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,17.0,0,0.0,0.8291666666666666,0.7817999999999999,0.81,0.1228400141060303,0.281437125748503,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0,0.0,0.7666666666666667,0.6909,1.0,0.1930175149876572,0.0950598802395209,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,14.0,0,1.0,0.7666666666666667,0.7061,0.76,0.2280474903021041,0.1175149700598802,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,0.0,0,1.0,0.43333333333333346,0.4485,0.64,0.1228400141060303,0.0995508982035928,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,15.0,0,0.0,0.49583333333333346,0.5091,0.77,0.333372516750911,0.1497005988023952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,21.0,0,1.0,0.8083333333333332,0.7363999999999999,0.49,0.3508875044081345,0.5486526946107785,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,15.0,0,1.0,0.6625000000000001,0.6303,0.7100000000000001,0.3508875044081345,0.1504491017964072,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,13.0,0,1.0,0.7041666666666666,0.6909,0.84,0.1578699894204772,0.1107784431137724,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,22.0,0,1.0,0.3916666666666667,0.403,1.0,0.1578699894204772,0.0965568862275449,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,6.0,0,1.0,0.5583333333333335,0.5545,0.74,0.1053250264488068,0.0029940119760479,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6.0,0,1.0,0.7666666666666667,0.7212,0.8,0.2631950158692841,0.0082335329341317,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,9.0,0,0.0,0.2458333333333333,0.32730000000000004,0.74,0.0,0.0067365269461077,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,15.0,0,1.0,0.5583333333333335,0.5545,0.51,0.5263900317385682,0.1931137724550898,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,4.0,0,0.0,0.5166666666666667,0.5242,0.8200000000000001,0.2631950158692841,0.0224550898203592,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3.0,0,1.0,0.475,0.4939,1.0,0.0,0.0202095808383233,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
1,5.0,0,1.0,0.8291666666666666,0.7666999999999999,0.73,0.0,0.0067365269461077,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,10.0,0,1.0,0.3083333333333333,0.32730000000000004,0.52,0.2280474903021041,0.2133233532934132,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,18.0,0,1.0,0.725,0.7061,0.4,0.2280474903021041,0.3278443113772455,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,17.0,0,1.0,0.8291666666666666,0.7515,0.44999999999999996,0.1228400141060303,0.1923652694610778,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,23.0,0,1.0,0.49583333333333346,0.5091,0.77,0.1930175149876572,0.1115269461077844,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,3.0,0,0.0,0.5375,0.5394,0.92,0.333372516750911,0.0239520958083832,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,21.0,0,1.0,0.8708333333333333,0.8120999999999999,0.77,0.2280474903021041,0.3899700598802395,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,15.0,0,1.0,0.7666666666666667,0.6909,1.0,0.1578699894204772,0.1205089820359281,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,2.0,0,1.0,0.6833333333333332,0.6455,0.88,0.1228400141060303,0.1264970059880239,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,16.0,0,1.0,0.7458333333333333,0.7212,0.5599999999999999,0.333372516750911,0.1302395209580838,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
